0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	       620000000
0	0	0	0	       896000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	     19156000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      3296000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
1	1	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
1	1	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
147	1	0	0	               0
639	0	0	0	      5256000000
641	0	0	0	        12000000
650	0	0	0	        28000000
640	0	0	0	        44000000
635	0	0	0	        48000000
645	0	0	0	        56000000
645	0	0	0	        76000000
635	0	0	0	        76000000
649	0	0	0	        88000000
634	0	0	0	       100000000
646	0	0	0	        96000000
637	0	0	0	       116000000
632	0	0	0	       124000000
647	0	0	0	       128000000
641	0	0	0	       116000000
640	0	0	0	       172000000
644	0	0	0	       160000000
642	0	0	0	       168000000
649	0	0	0	       148000000
646	0	0	0	       188000000
645	0	0	0	       192000000
642	0	0	0	       212000000
637	0	0	0	       208000000
641	0	0	0	       216000000
651	0	0	0	       240000000
647	0	0	0	       260000000
643	0	0	0	       236000000
643	0	0	0	       260000000
637	0	0	0	       260000000
647	0	0	0	       268000000
629	0	0	0	       300000000
643	0	0	0	       280000000
643	0	0	0	       320000000
647	0	0	0	       292000000
637	0	0	0	       340000000
625	0	0	0	       336000000
639	0	0	0	       332000000
648	0	0	0	       332000000
648	0	0	0	       348000000
650	0	0	0	       360000000
643	0	0	0	       376000000
655	0	0	0	       372000000
633	0	0	0	       368000000
633	0	0	0	       396000000
660	0	0	0	       424000000
625	0	0	0	       412000000
637	0	0	0	       436000000
636	0	0	0	       412000000
647	0	0	0	       460000000
651	0	0	0	       444000000
639	0	0	0	       444000000
638	0	0	0	       492000000
640	0	0	0	       500000000
636	0	0	0	       480000000
629	0	0	0	       536000000
656	0	0	0	       488000000
642	0	0	0	       500000000
653	0	0	0	       520000000
644	0	0	0	       544000000
644	0	0	0	       544000000
627	0	0	0	       584000000
633	0	0	0	       576000000
636	0	0	0	       584000000
632	0	0	0	       608000000
631	0	0	0	       580000000
648	0	0	0	       592000000
648	0	0	0	       632000000
634	0	0	0	       620000000
633	0	0	0	       660000000
629	0	0	0	       656000000
643	0	0	0	       692000000
659	0	0	0	       656000000
648	0	0	0	       664000000
610	0	0	0	       700000000
641	0	0	0	       680000000
648	0	0	0	       728000000
638	0	0	0	       688000000
617	0	0	0	       696000000
643	0	0	0	       700000000
649	0	0	0	       764000000
637	0	0	0	       720000000
640	0	0	0	       780000000
639	0	0	0	       796000000
635	0	0	0	       752000000
632	0	0	0	       768000000
653	0	0	0	       820000000
627	0	0	0	       828000000
658	0	0	0	       804000000
637	0	0	0	       792000000
643	0	0	0	       840000000
640	0	0	0	       824000000
629	0	0	0	       864000000
638	0	0	0	       824000000
648	0	0	0	       836000000
654	0	0	0	       884000000
651	0	0	0	       872000000
640	0	0	0	       872000000
630	0	0	0	       860000000
642	0	0	0	       860000000
654	0	0	0	       872000000
645	0	0	0	       944000000
642	0	0	0	       920000000
643	0	0	0	       916000000
652	0	0	0	       944000000
632	0	0	0	       956000000
644	0	0	0	       780000000
654	0	0	0	       876000000
649	0	0	0	       840000000
647	0	0	0	       856000000
646	0	0	0	       916000000
638	0	0	0	       980000000
596	0	0	0	       952000000
101	4	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	1	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
0	0	0	0	      2020000000
1	2	0	2	               0
0	0	0	0	               0
0	0	0	0	        12000000
0	0	0	0	        12000000
0	0	0	0	        20000000
0	0	0	0	        28000000
0	0	0	0	        32000000
0	0	0	0	        32000000
0	0	0	0	        36000000
0	0	0	0	        36000000
0	0	0	0	        32000000
0	0	0	0	        44000000
0	0	0	0	        52000000
0	0	0	0	        68000000
0	0	0	0	        60000000
0	0	0	0	        52000000
0	0	0	0	        80000000
0	0	0	0	        84000000
0	0	0	0	        68000000
0	0	0	0	        72000000
0	0	0	0	        96000000
0	0	0	0	        88000000
0	0	0	0	       104000000
0	0	0	0	        84000000
0	0	0	0	        92000000
0	0	0	0	       108000000
0	0	0	0	        96000000
0	0	0	0	       132000000
0	0	0	0	       116000000
0	0	0	0	       144000000
0	0	0	0	       112000000
0	0	0	0	       144000000
0	0	0	0	       116000000
0	0	0	0	       164000000
0	0	0	0	       168000000
0	0	0	0	       136000000
0	0	0	0	       176000000
0	0	0	0	       164000000
0	0	0	0	       184000000
0	0	0	0	       188000000
0	0	0	0	       180000000
0	0	0	0	       160000000
0	0	0	0	       172000000
0	0	0	0	       208000000
0	0	0	0	       176000000
0	0	0	0	       212000000
0	0	0	0	       216000000
0	0	0	0	       192000000
0	0	0	0	       224000000
0	0	0	0	       256000000
0	0	0	0	       204000000
0	0	0	0	       248000000
0	0	0	0	       212000000
0	0	0	0	       244000000
0	0	0	0	       224000000
0	0	0	0	       236000000
0	0	0	0	       256000000
0	0	0	0	       252000000
0	0	0	0	       264000000
0	0	0	0	       288000000
0	0	0	0	       260000000
0	0	0	0	       256000000
0	0	0	0	       276000000
0	0	0	0	       264000000
0	0	0	0	       316000000
0	0	0	0	       312000000
0	0	0	0	       296000000
0	0	0	0	       276000000
0	0	0	0	       300000000
0	0	0	0	       336000000
0	0	0	0	       332000000
0	0	0	0	       324000000
0	0	0	0	       304000000
0	0	0	0	       336000000
0	0	0	0	       356000000
0	0	0	0	       332000000
0	0	0	0	       364000000
0	0	0	0	       320000000
0	0	0	0	       332000000
0	0	0	0	       360000000
0	0	0	0	       344000000
0	0	0	0	       352000000
0	0	0	0	       348000000
0	0	0	0	       404000000
0	0	0	0	       388000000
0	0	0	0	       404000000
0	0	0	0	       380000000
0	0	0	0	       360000000
0	0	0	0	       404000000
0	0	0	0	       388000000
0	0	0	0	       440000000
0	0	0	0	       404000000
0	0	0	0	       420000000
0	0	0	0	       436000000
0	0	0	0	       400000000
0	0	0	0	       436000000
0	0	0	0	       440000000
0	0	0	0	       424000000
0	0	0	0	       444000000
0	0	0	0	       424000000
0	0	0	0	       436000000
0	0	0	0	       436000000
0	0	0	0	       492000000
0	0	0	0	       480000000
0	0	0	0	       492000000
0	0	0	0	       484000000
0	0	0	0	       456000000
0	0	0	0	       512000000
0	0	0	0	       476000000
0	0	0	0	       520000000
0	0	0	0	       496000000
0	0	0	0	       500000000
0	0	0	0	       532000000
0	0	0	0	       492000000
0	0	0	0	       492000000
0	0	0	0	       556000000
0	0	0	0	       508000000
0	0	0	0	       524000000
0	0	0	0	       556000000
0	0	0	0	       520000000
0	0	0	0	       560000000
0	0	0	0	       552000000
0	0	0	0	       572000000
0	0	0	0	       548000000
0	0	0	0	       544000000
0	0	0	0	       528000000
0	0	0	0	       572000000
0	0	0	0	       608000000
0	0	0	0	       568000000
0	0	0	0	       592000000
0	0	0	1	       572000000
0	0	0	2	       580000000
0	0	0	0	       584000000
0	0	0	1	       608000000
0	0	0	0	       624000000
0	0	0	0	       604000000
0	0	0	0	       656000000
0	0	0	0	       608000000
0	0	0	0	       692000000
0	0	0	0	       632000000
0	0	0	0	       696000000
0	0	0	1	       628000000
0	0	0	3	       652000000
0	0	0	0	       656000000
0	0	0	0	       704000000
0	0	0	0	       788000000
0	0	0	0	       668000000
0	0	0	0	       688000000
