0	0	0	0	     54578049406
0	0	0	0	       181499474
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	     54578049406
0	0	0	0	     54578049406
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	     54587907627
0	0	0	0	               0
1	2	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	     54610968812
0	0	0	0	               0
0	0	0	0	       736237793
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	     54627532731
0	0	0	0	     54627532731
0	0	0	0	     54634041454
0	0	0	0	     54634041454
0	0	0	0	               0
1	1	0	0	               0
4	2	0	0	               0
6	3	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
4	2	0	0	        39716757
6	3	0	0	               0
4	2	0	0	     37551288565
4	2	0	0	               0
4	2	0	0	               0
6	3	0	0	         9989337
4	2	0	0	        19942514
4	2	0	0	        33102961
6	3	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
6	3	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
6	3	0	0	         6639211
4	2	0	0	               0
4	2	0	0	               0
4	2	0	0	               0
6	3	0	0	               0
1	3	0	1	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	0	0	0	               0
0	1	0	0	               0
0	1	0	0	               0
0	6229	0	0	               0
0	12551	0	0	     43393367503
0	13127	0	0	     41108968269
0	12897	0	0	     43465054756
0	13350	0	0	      1084187912
0	14632	0	0	     43517522745
0	12717	0	0	     43546903350
0	13169	0	0	     43569705620
0	12964	0	0	               0
0	13609	0	0	     43641845337
0	14280	0	0	               0
0	12367	0	0	               0
0	13204	0	0	               0
0	13651	0	0	               0
0	12732	0	0	               0
0	13450	0	0	     43847880637
0	13385	0	0	               0
0	13696	0	0	               0
0	13850	0	0	     43943036252
0	13708	0	0	               0
0	14587	0	0	     43992309702
0	12066	0	0	     44015163081
0	13875	0	0	               0
0	13095	0	0	     44083963442
0	12368	0	0	               0
0	13133	0	0	     44172308592
0	12343	0	0	     44198498223
0	13061	0	0	      1047833358
0	14811	0	0	               0
0	12687	0	0	     44283771492
0	14582	0	0	               0
0	14572	0	0	               0
0	14074	0	0	               0
0	12614	0	0	               0
0	11815	0	0	     17852051631
0	12682	0	0	               0
0	14206	0	0	               0
0	13882	0	0	               0
0	12916	0	0	     44611876604
0	13368	0	0	               0
0	13435	0	0	               0
0	14617	0	0	               0
0	13631	0	0	               0
0	13422	0	0	               0
0	13336	0	0	               0
0	12704	0	0	               0
0	14814	0	0	      1235694212
0	15061	0	0	     44919959756
0	13996	0	0	               0
0	13887	0	0	     44985542924
0	12671	0	0	     45024919555
0	12426	0	0	               0
0	13638	0	0	               0
0	12274	0	0	     45116485092
0	14328	0	0	     45142818560
0	12983	0	0	     45175643948
0	13907	0	0	               0
0	12618	0	0	     45254321094
0	12695	0	0	     45290373915
0	13340	0	0	               0
0	15071	0	0	     45359202615
0	13939	0	0	     45388758733
0	13046	0	0	         3333333
0	13622	0	0	     45431269857
0	13414	0	0	     45470329234
0	14123	0	0	     45486742752
0	13124	0	0	     45529264070
0	13421	0	0	               0
0	14105	0	0	      1476417537
0	13106	0	0	               0
0	12755	0	0	      4763566773
0	13076	0	0	               0
0	13748	0	0	               0
0	12663	0	0	               0
0	12440	0	0	      1535810364
0	12762	0	0	     45801204264
0	12581	0	0	               0
0	13127	0	0	      1552361888
0	12936	0	0	      1558965504
0	13490	0	0	     45925629672
0	12477	0	0	               0
0	12569	0	0	               0
0	13202	0	0	               0
0	13263	0	0	               0
0	13218	0	0	               0
0	13434	0	0	               0
0	12829	0	0	               0
0	13280	0	0	      1631533699
0	13928	0	0	               0
0	14147	0	0	               0
0	13044	0	0	               0
0	13086	0	0	     46378005085
0	12816	0	0	               0
0	12501	0	0	     46427194430
0	12962	0	0	      1667587971
0	13043	0	0	     54719735546
0	12959	0	0	               0
0	12306	0	0	               0
0	13741	0	0	               0
0	12670	0	0	       988807933
0	13320	0	0	               0
0	13033	0	0	               0
0	12649	0	0	               0
0	12618	0	0	               0
0	13401	0	0	               0
0	12888	0	0	     46856572993
0	13162	0	0	               0
0	12506	0	0	     46918915559
0	12548	0	0	      1011879407
0	14248	0	0	               0
0	13728	0	0	               0
0	12549	0	0	               0
0	12385	0	0	               0
0	12895	0	0	               0
0	13228	0	0	               0
0	13434	0	0	               0
0	12895	0	0	               0
0	11825	0	0	               0
0	12672	0	0	      7127727808
0	12928	0	0	               0
0	13385	0	0	     47378212486
0	13638	0	0	      1937985020
0	13394	0	0	      1941299279
0	14079	0	0	     47486495412
0	13446	0	0	               0
0	13391	0	0	     47552076579
0	12661	0	0	     40821567026
0	9640	0	0	    117504806959
0	11369	0	0	     14526694836
0	11542	0	0	     54752655269
0	11967	0	0	               0
0	12967	0	0	               0
0	12897	0	0	               0
0	12661	0	0	               0
0	13044	0	0	      2092972879
0	13609	0	0	               0
0	13535	0	0	               0
0	13185	0	0	               0
0	13462	0	0	               0
0	12720	0	0	               0
0	12280	0	0	     48080143289
0	12831	0	0	               0
0	12562	0	0	      2195161940
0	13728	0	0	               0
0	12921	0	0	               0
0	13261	0	0	     48267248457
0	13311	0	0	      2224772342
0	13100	0	0	     12187447453
0	23441	0	0	     12345554510
0	40661	0	0	     12593749136
0	11954	0	0	     12679914367
0	13518	0	0	               0
0	13791	0	0	      2320361664
0	12903	0	0	               0
0	13165	0	0	               0
0	12763	0	0	               0
0	13188	0	0	               0
0	11839	0	0	      2373063311
0	12277	0	0	               0
0	12517	0	0	      2392865909
0	12137	0	0	      2409303803
0	12778	0	0	               0
0	13305	0	0	     48982040376
0	13650	0	0	               0
0	13166	0	0	               0
0	14214	0	0	               0
0	13479	0	0	      2462089262
0	13449	0	0	               0
0	12722	0	0	      2475297683
0	13461	0	0	      2495010121
0	13330	0	0	               0
0	12473	0	0	               0
0	13182	0	0	               0
0	11253	0	0	               0
0	11927	0	0	      2550678224
0	12396	0	0	      2557237864
0	13565	0	0	               0
0	13827	0	0	     49484090939
0	13874	0	0	               0
0	11846	0	0	               0
0	12245	0	0	      2619809457
0	13116	0	0	      2623113798
0	12943	0	0	     49667522438
0	13866	0	0	               0
0	12849	0	0	      3720547407
0	12161	0	0	      7361216251
0	13014	0	0	               0
0	13589	0	0	               0
0	12905	0	0	               0
0	12596	0	0	      2702360889
0	12536	0	0	               0
0	12909	0	0	               0
0	13270	0	0	               0
0	14242	0	0	     49989068802
0	12307	0	0	               0
0	12229	0	0	               0
0	13632	0	0	               0
0	12255	0	0	               0
0	12804	0	0	               0
0	13038	0	0	      2801171520
0	13308	0	0	               0
0	12275	0	0	               0
0	12642	0	0	               0
0	12632	0	0	               0
0	13263	0	0	      2863789228
0	13359	0	0	     50343290571
0	13503	0	0	     50376096697
0	11691	0	0	               0
0	12916	0	0	      2909956060
0	13081	0	0	               0
0	13980	0	0	     50500686460
0	12839	0	0	               0
0	13556	0	0	               0
0	14917	0	0	     50589050668
0	15303	0	0	               0
0	14912	0	0	     50667990500
0	12880	0	0	               0
0	13654	0	0	      3018581867
0	15094	0	0	     50769903830
0	14032	0	0	      3028471323
0	13974	0	0	               0
0	12520	0	0	      3051415120
0	13229	0	0	               0
0	12081	0	0	     40884290637
0	13082	0	0	      3087679526
0	11786	0	0	     50963300978
0	13637	0	0	               0
0	12947	0	0	      3107391769
0	12841	0	0	               0
0	13004	0	0	      3123798299
0	12978	0	0	      3130423294
0	13004	0	0	      3156800385
0	12812	0	0	      3163365794
0	13224	0	0	               0
0	14486	0	0	     51271723430
0	13041	0	0	     40890859486
0	13876	0	0	     51360445246
0	13680	0	0	               0
0	12991	0	0	     51432616338
0	13226	0	0	      3226063095
0	13417	0	0	     56818032760
0	12131	0	0	               0
0	12196	0	0	               0
0	13629	0	0	               0
0	12543	0	0	               0
0	12314	0	0	               0
0	13091	0	0	     51786566236
0	13083	0	0	     51829215039
0	13835	0	0	      3315093483
0	13090	0	0	     51911256826
0	13471	0	0	      3331479494
0	12991	0	0	      3331479494
0	12763	0	0	      3341372220
0	13085	0	0	               0
0	14168	0	0	      3371122754
0	12111	0	0	               0
0	12822	0	0	               0
0	12353	0	0	               0
0	12007	0	0	               0
0	11606	0	0	               0
0	13495	0	0	      3453555198
0	12237	0	0	               0
0	12897	0	0	     52301386496
0	13302	0	0	               0
0	12849	0	0	               0
0	12900	0	0	     52389888343
0	15156	0	0	     52426070647
0	13415	0	0	      3529388147
0	14069	0	0	     52524503563
0	12880	0	0	     52560652883
0	14590	0	0	     56818032760
0	13104	0	0	     40907318186
0	12043	0	0	     52652215308
0	9413	0	0	     22758762539
0	12407	0	0	     22838086422
0	11553	0	0	     22897391176
0	12815	0	0	     22980254080
0	13940	0	0	     23053265226
0	14412	0	0	     23142657670
0	14729	0	0	     23215634368
0	12189	0	0	     23288455493
0	13286	0	0	     23364725981
0	14435	0	0	     23440979802
0	13977	0	0	     23523823564
0	14548	0	0	     23606701205
0	13213	0	0	     23702746246
0	13007	0	0	     23778849132
0	12706	0	0	     23848498345
0	12793	0	0	     23918063354
0	14111	0	0	     23997720191
0	13587	0	0	     53223389258
0	12911	0	0	     53282312181
0	13287	0	0	               0
0	12470	0	0	      3773148294
0	13289	0	0	     37683221297
0	12397	0	0	               0
0	12574	0	0	               0
0	13081	0	0	               0
0	13432	0	0	               0
0	12708	0	0	               0
0	12506	0	0	      1975497922
0	12850	0	0	               0
0	13481	0	0	               0
0	13877	0	0	      3868830175
0	13022	0	0	     40933721369
0	13955	0	0	     53731556631
0	13812	0	0	               0
0	13317	0	0	               0
0	12982	0	0	               0
0	14547	0	0	      2028116265
0	12869	0	0	               0
0	14400	0	0	      2134009249
0	12862	0	0	     53951281426
0	13568	0	0	               0
0	12902	0	0	     54013571641
0	12840	0	0	     26134893587
0	12097	0	0	     26211047064
0	11138	0	0	     26283676910
0	8795	0	0	      2080708181
0	11580	0	0	     54131679965
0	12781	0	0	     54167534551
0	13698	0	0	      2103699967
0	12614	0	0	     54242902013
0	13653	0	0	               0
0	13291	0	0	     54315030751
0	12705	0	0	               0
0	13146	0	0	      4093207564
0	13829	0	0	               0
0	13438	0	0	      2120055857
0	13752	0	0	     54501911411
0	13895	0	0	     54514937003
0	13581	0	0	               0
0	13872	0	0	               0
0	13038	0	0	               0
0	14064	0	0	     54900671268
0	14012	0	0	     54900671268
0	13460	0	0	     54754372105
0	13437	0	0	               0
0	12289	0	0	               0
0	11795	0	0	      4228056957
0	13268	0	0	               0
0	13656	0	0	     54934447049
0	13300	0	0	               0
0	13522	0	0	               0
0	14068	0	0	     55032645174
0	15304	0	0	     55065566217
0	15608	0	0	      4297329629
0	12989	0	0	     55131019624
0	13005	0	0	               0
0	13479	0	0	               0
0	14117	0	0	               0
0	13001	0	0	     55252139751
0	12598	0	0	     55291557245
0	12445	0	0	     55314489001
0	15076	0	0	     55340878000
0	13487	0	0	      4389521685
0	13740	0	0	     55422876702
0	13328	0	0	      4399418093
0	13509	0	0	               0
0	12955	0	0	               0
0	12779	0	0	      4415844203
0	14430	0	0	               0
0	13717	0	0	      2452754835
0	13340	0	0	       167892148
0	13458	0	0	      4455379821
0	13412	0	0	               0
0	12014	0	0	               0
0	13067	0	0	               0
0	12990	0	0	               0
0	13008	0	0	      4498173650
0	14247	0	0	               0
0	13087	0	0	               0
0	275	0	1	               0
0	10483	0	0	      4541084636
0	13375	0	0	       217226614
0	13929	0	0	               0
0	14746	0	0	               0
0	13404	0	0	        19768511
0	14007	0	0	               0
0	13600	0	0	      4590366133
0	12860	0	0	     54927044860
0	13500	0	0	               0
0	13704	0	0	      4626614699
0	13379	0	0	      4633169078
0	14354	0	0	      4653012225
0	13059	0	0	      4659579040
0	13063	0	0	     56387258990
0	13991	0	0	               0
0	13644	0	0	               0
0	13120	0	0	      4699085514
0	14021	0	0	      4705694866
0	13188	0	0	      4725578067
0	13187	0	0	               0
0	12864	0	0	               0
0	13659	0	0	               0
0	13419	0	0	      4784894030
0	12788	0	0	     56702190383
0	13924	0	0	      4811244943
0	14572	0	0	     56751554051
0	14238	0	0	               0
0	12859	0	0	               0
0	12789	0	0	     56919768140
0	12601	0	0	               0
0	14559	0	0	     56892666492
0	14757	0	0	               0
0	13443	0	0	               0
0	13623	0	0	     56977981572
0	12882	0	0	      4913104179
0	13057	0	0	     57050139789
0	13776	0	0	               0
0	13189	0	0	               0
0	12472	0	0	      4949364671
0	12429	0	0	               0
0	13559	0	0	     56919768140
0	13052	0	0	     41006259758
0	13363	0	0	     57272924721
0	12475	0	0	      4982219793
0	14359	0	0	       444438886
0	15299	0	0	               0
0	13196	0	0	     41006259758
0	12527	0	0	     57456229296
0	12566	0	0	      8397493346
0	13761	0	0	               0
0	13209	0	0	               0
0	13608	0	0	               0
0	14790	0	0	      5051472241
0	12879	0	0	     57629835404
0	12032	0	0	     57659128904
0	14038	0	0	     57698574969
0	13952	0	0	     57731505856
0	13112	0	0	     57757664802
0	13000	0	0	     57787111411
0	13265	0	0	               0
0	27399	0	0	               0
0	12647	0	0	     56923054037
0	14540	0	0	               0
0	13458	0	0	     18183880365
0	13223	0	0	               0
0	12861	0	0	               0
0	12392	0	0	               0
0	13757	0	0	      5259410608
0	13005	0	0	      5266003913
0	14194	0	0	      5275883225
0	13412	0	0	               0
0	14326	0	0	     58245652891
0	12953	0	0	               0
0	13053	0	0	               0
0	14281	0	0	               0
0	12576	0	0	      8565378827
0	12789	0	0	               0
0	12409	0	0	     58475140109
0	12893	0	0	      5381136605
0	12875	0	0	               0
0	13694	0	0	               0
0	13127	0	0	     41019366535
0	14000	0	0	               0
0	13321	0	0	     58652197545
0	13244	0	0	               0
0	13550	0	0	      5440382089
0	13499	0	0	       384902072
0	11944	0	0	               0
0	14052	0	0	               0
0	13048	0	0	      5499771903
0	11641	0	0	     54979797924
0	9224	0	0	      1363139488
0	12928	0	0	               0
0	10779	0	0	     38425597535
0	12800	0	0	     38518145891
0	13689	0	0	     38604381565
0	12911	0	0	     38670526398
0	14598	0	0	     38756864882
0	13590	0	0	     38836469453
0	12723	0	0	     38922628199
0	12256	0	0	     39015301145
0	13316	0	0	     39091604076
0	25601	0	0	     39257309705
0	12157	0	0	     39336659632
0	12743	0	0	     39416205113
0	13181	0	0	     39495782635
0	13972	0	0	     59442543602
0	14351	0	0	               0
0	13106	0	0	      5651457172
0	12629	0	0	      5305958721
0	12864	0	0	      5667900021
0	12335	0	0	      5684278292
0	11849	0	0	     59635787482
0	13000	0	0	      5707332564
0	12851	0	0	      5723784264
0	12631	0	0	               0
0	12563	0	0	      5753357260
0	13048	0	0	     59802850555
0	13637	0	0	      5789550215
0	13924	0	0	               0
0	14665	0	0	     37828371446
0	14338	0	0	     59963677958
0	13877	0	0	               0
0	12407	0	0	               0
0	13390	0	0	      5829136157
0	13330	0	0	     60108052384
0	14343	0	0	               0
0	12987	0	0	               0
0	14086	0	0	      5862051380
0	13411	0	0	     60245975596
0	13402	0	0	     37828371446
0	13224	0	0	      5891756506
0	13711	0	0	      5904940230
0	12418	0	0	               0
0	13851	0	0	     60402793928
0	12788	0	0	     41968437791
0	27498	0	0	     42140690483
0	13367	0	0	     42216890505
0	11740	0	0	     42292739154
0	23393	0	0	     42438167986
0	13797	0	0	               0
0	13554	0	0	               0
0	13929	0	0	      6003718996
0	12951	0	0	               0
0	14273	0	0	               0
0	14054	0	0	               0
0	13965	0	0	      6036764548
0	12522	0	0	               0
0	12471	0	0	               0
0	12693	0	0	               0
0	13389	0	0	      8894671281
0	13091	0	0	               0
0	13610	0	0	      6993304329
0	12286	0	0	               0
0	13620	0	0	      6092733085
0	13863	0	0	               0
0	13289	0	0	               0
0	12833	0	0	      6129046177
0	13547	0	0	               0
0	12640	0	0	               0
0	12457	0	0	               0
0	13381	0	0	     18615106123
0	12942	0	0	               0
0	13783	0	0	               0
0	13412	0	0	               0
0	14410	0	0	               0
0	12663	0	0	      9003179588
0	12794	0	0	               0
0	12501	0	0	               0
0	13523	0	0	     61704463578
0	13566	0	0	      6313602246
0	13511	0	0	               0
0	13757	0	0	      6339963303
0	12669	0	0	     61865329982
0	12849	0	0	     80634353307
0	13689	0	0	     61950503577
0	14143	0	0	               0
0	13246	0	0	               0
0	13229	0	0	     62019429511
0	13474	0	0	     62065410676
0	13018	0	0	               0
0	12445	0	0	     62140785212
0	13785	0	0	               0
0	13742	0	0	      6448743060
0	13317	0	0	      6461825672
0	12807	0	0	               0
0	13437	0	0	               0
0	12147	0	0	      6504749649
0	13248	0	0	               0
0	13162	0	0	               0
0	13372	0	0	      1026677573
0	12984	0	0	               0
0	14385	0	0	      6550945300
0	16050	0	0	     62554705364
0	13042	0	0	      6560829335
0	13107	0	0	               0
0	13677	0	0	       197824521
0	14653	0	0	               0
0	13797	0	0	               0
0	12962	0	0	               0
